sample_index,wall_time_s,elapsed_s,tick,mode_machine,arm0,arm1,arm2,arm3,arm4,arm5,arm6,arm7,arm8,arm9,arm10,arm11,arm12,arm13
654,1782728488.324863195,22.371049894,3497776,5,0.2915642,0.2062965,-0.0100068,0.9878357,0.2149011,0.0509330,-0.0636482,0.2967534,-0.2101554,0.0327769,0.9874762,-0.1185719,0.0642954,0.0480927
655,1782728488.358039141,22.404505647,3497809,5,0.2915642,0.2062965,-0.0100188,0.9878357,0.2148772,0.0509449,-0.0636243,0.2967534,-0.2101554,0.0327529,0.9874522,-0.1185240,0.0642954,0.0480927
656,1782728488.392002344,22.437668174,3497843,5,0.2915522,0.2063084,-0.0100188,0.9878237,0.2148891,0.0509449,-0.0636602,0.2967654,-0.2101554,0.0327409,0.9874522,-0.1185719,0.0642954,0.0481047
657,1782728488.425392151,22.471608391,3497877,5,0.2915762,0.2062965,-0.0100308,0.9878237,0.2149011,0.0509449,-0.0636722,0.2967534,-0.2101554,0.0327529,0.9874522,-0.1184760,0.0642954,0.0480927
658,1782728488.458739042,22.504552671,3497910,5,0.2915762,0.2063084,-0.0100188,0.9878477,0.2148891,0.0509569,-0.0636482,0.2967774,-0.2101554,0.0327409,0.9874522,-0.1185480,0.0642954,0.0480927
659,1782728488.490864992,22.537892708,3497942,5,0.2915762,0.2062965,-0.0100188,0.9878357,0.2148891,0.0509689,-0.0636362,0.2967534,-0.2101554,0.0327409,0.9874522,-0.1185959,0.0642954,0.0480807
660,1782728488.523373604,22.570606325,3497974,5,0.2915762,0.2062965,-0.0100308,0.9878357,0.2148891,0.0509330,-0.0636362,0.2967654,-0.2101674,0.0327409,0.9874762,-0.1185240,0.0642954,0.0480807
661,1782728488.561280012,22.602656913,3498012,5,0.2915642,0.2063084,-0.0100308,0.9878477,0.2148891,0.0509449,-0.0636482,0.2967654,-0.2101554,0.0327649,0.9874762,-0.1184880,0.0643074,0.0481047
662,1782728488.593669415,22.640921619,3498045,5,0.2915762,0.2063084,-0.0100308,0.9878357,0.2148532,0.0509449,-0.0636362,0.2967654,-0.2101793,0.0327649,0.9874522,-0.1184760,0.0642954,0.0480807
663,1782728488.626886606,22.672806058,3498078,5,0.2915762,0.2062845,-0.0100188,0.9878477,0.2148652,0.0509689,-0.0636482,0.2967534,-0.2101554,0.0327409,0.9874522,-0.1185240,0.0643074,0.0480927
664,1782728488.658217669,22.706077645,3498109,5,0.2915642,0.2062965,-0.0100188,0.9878597,0.2148772,0.0509449,-0.0636482,0.2967654,-0.2101554,0.0327649,0.9874762,-0.1185000,0.0642954,0.0480567
665,1782728488.692491531,22.738067719,3498144,5,0.2915642,0.2063084,-0.0100308,0.9878477,0.2148532,0.0509449,-0.0636362,0.2967654,-0.2101554,0.0327529,0.9874522,-0.1185000,0.0642954,0.0480927
666,1782728488.725581408,22.771723958,3498177,5,0.2915762,0.2062845,-0.0100428,0.9878357,0.2148652,0.0509330,-0.0636362,0.2967534,-0.2101554,0.0327409,0.9874762,-0.1185480,0.0642954,0.0480927
667,1782728488.789354324,22.805145822,3498240,5,0.2915642,0.2063084,-0.0100188,0.9878477,0.2148532,0.0509449,-0.0636362,0.2967414,-0.2101554,0.0327649,0.9874522,-0.1186199,0.0642954,0.0480807
668,1782728488.797046185,22.868782439,3498248,5,0.2915522,0.2062965,-0.0100308,0.9878597,0.2148532,0.0509449,-0.0636362,0.2967654,-0.2101793,0.0327649,0.9874762,-0.1185719,0.0642954,0.0480927
669,1782728488.858714104,22.876680098,3498310,5,0.2915762,0.2063084,-0.0100188,0.9878357,0.2148412,0.0509449,-0.0636362,0.2967534,-0.2101554,0.0327409,0.9874522,-0.1185000,0.0642954,0.0480927
670,1782728488.890769243,22.938027011,3498342,5,0.2915762,0.2062965,-0.0100188,0.9878357,0.2148532,0.0509449,-0.0636602,0.2967534,-0.2101554,0.0327649,0.9874642,-0.1184880,0.0642834,0.0480927
671,1782728488.924251795,22.970235812,3498375,5,0.2915762,0.2063084,-0.0100188,0.9878117,0.2148532,0.0509330,-0.0636482,0.2967654,-0.2101793,0.0327289,0.9874642,-0.1185719,0.0642834,0.0480927
672,1782728488.955604553,23.003636651,3498407,5,0.2915642,0.2063084,-0.0100188,0.9878357,0.2148412,0.0509569,-0.0636362,0.2967774,-0.2101554,0.0327169,0.9874522,-0.1185120,0.0642954,0.0480807
673,1782728488.993633747,23.034940591,3498445,5,0.2915642,0.2063084,-0.0100188,0.9878357,0.2148532,0.0509330,-0.0636482,0.2967414,-0.2101554,0.0327409,0.9874522,-0.1185000,0.0642954,0.0480927
674,1782728489.025818825,23.073177136,3498477,5,0.2915762,0.2063084,-0.0100188,0.9878237,0.2148532,0.0509449,-0.0636482,0.2967534,-0.2101554,0.0327649,0.9874522,-0.1185000,0.0642834,0.0480927
675,1782728489.058007717,23.105969060,3498509,5,0.2915522,0.2063084,-0.0100188,0.9878357,0.2148412,0.0509569,-0.0636362,0.2967534,-0.2101554,0.0327289,0.9874762,-0.1185000,0.0642954,0.0480927
676,1782728489.090335369,23.137315881,3498542,5,0.2915642,0.2063084,-0.0100068,0.9878357,0.2148532,0.0509569,-0.0636482,0.2967534,-0.2101554,0.0327289,0.9874522,-0.1185000,0.0643074,0.0480687
677,1782728489.123613358,23.170111132,3498575,5,0.2915522,0.2062965,-0.0100188,0.9878357,0.2148652,0.0509330,-0.0636482,0.2967414,-0.2101554,0.0327409,0.9874642,-0.1185000,0.0642834,0.0480927
678,1782728489.158865929,23.203464929,3498610,5,0.2915642,0.2062965,-0.0100188,0.9878477,0.2148652,0.0509449,-0.0636602,0.2967774,-0.2101554,0.0327289,0.9874522,-0.1184760,0.0642954,0.0480927
679,1782728489.191173553,23.238164689,3498642,5,0.2915642,0.2062965,-0.0100188,0.9878357,0.2148532,0.0509449,-0.0636482,0.2967534,-0.2101554,0.0327289,0.9874522,-0.1185480,0.0643313,0.0480927
680,1782728489.225356579,23.271143115,3498676,5,0.2915762,0.2062965,-0.0100308,0.9878237,0.2148172,0.0509449,-0.0636362,0.2967654,-0.2101793,0.0327409,0.9874762,-0.1185120,0.0642954,0.0480807
681,1782728489.259618282,23.304780153,3498711,5,0.2915642,0.2062965,-0.0100308,0.9878237,0.2147933,0.0509569,-0.0636362,0.2967654,-0.2101554,0.0327529,0.9874522,-0.1184521,0.0642954,0.0480927
682,1782728489.291869164,23.338792819,3498743,5,0.2915522,0.2062845,-0.0100308,0.9878477,0.2148053,0.0509449,-0.0636243,0.2967534,-0.2101793,0.0327409,0.9874522,-0.1185240,0.0643074,0.0480807
683,1782728489.325113535,23.371812269,3498776,5,0.2915522,0.2062965,-0.0100188,0.9878477,0.2148053,0.0509449,-0.0636243,0.2967534,-0.2101554,0.0327409,0.9874522,-0.1185480,0.0643074,0.0480927
684,1782728489.356254578,23.405134322,3498808,5,0.2915762,0.2063084,-0.0100188,0.9878117,0.2147813,0.0509449,-0.0636362,0.2967414,-0.2101793,0.0327529,0.9874762,-0.1185719,0.0642834,0.0480927
685,1782728489.392515421,23.436176621,3498844,5,0.2915642,0.2063084,-0.0100308,0.9878237,0.2147933,0.0509449,-0.0636362,0.2967534,-0.2101554,0.0327169,0.9874522,-0.1184880,0.0642954,0.0480807
686,1782728489.425974369,23.472743929,3498877,5,0.2915762,0.2062965,-0.0100188,0.9878477,0.2148053,0.0509449,-0.0636362,0.2967534,-0.2101554,0.0327529,0.9874762,-0.1185000,0.0642954,0.0480927
